177.80.252.38,2974874662,1688476266989.8552,Java-http-client/11.0.6,foo/bar/?api_key=05a08dd9-fd34-4282-801a-832081e8d457,api-set.example.com,GET
101.74.152.188,1699387580,1688476266882.0203,Java-http-client/11.0.6,foo/bar/?api_key=c9cb5311-029e-470c-b5d6-ccf12d0c689d,api-set.example.com,GET
191.97.164.158,3210847390,1688476266537.7898,Java-http-client/11.0.6,foo/bar/?api_key=8bd734b3-af70-48ce-9b0d-d544a7ed62d1,api-set.example.com,GET
2.176.253.118,45153654,1688476266884.5803,Java-http-client/11.0.6,foo/bar/?api_key=c9cb5311-029e-470c-b5d6-ccf12d0c689d,api-set.example.com,GET
164.103.58.205,2758228685,1688476266843.8252,Java-http-client/11.0.6,foo/bar/?api_key=8a871a16-c872-439e-b974-55d08f2c848f,api-set.example.com,GET
89.3.191.50,1493417778,1688476266981.2222,Java-http-client/11.0.6,foo/bar/?api_key=9af69485-19df-49e0-bec5-d536ba27751f,api-set.example.com,GET
204.220.12.36,3436973092,1688476266374.3293,Java-http-client/11.0.6,foo/bar/?api_key=8bd734b3-af70-48ce-9b0d-d544a7ed62d1,api-set.example.com,GET
28.179.206.35,481545763,1688476266808.1628,Java-http-client/11.0.6,foo/bar/?api_key=5674736d-491c-44d5-beed-1a519a0173fd,api-set.example.com,GET
159.210.224.23,2681397271,1688476266787.5688,Java-http-client/11.0.6,foo/bar/?api_key=05a08dd9-fd34-4282-801a-832081e8d457,api-set.example.com,GET
153.232.26.100,2582125156,1688476266749.7905,Java-http-client/11.0.6,foo/bar/?api_key=05a08dd9-fd34-4282-801a-832081e8d457,api-set.example.com,GET
222.56.40.113,3728222321,1688476266641.7512,Java-http-client/11.0.6,foo/bar/?api_key=b0d0ec8b-90a4-4a8b-80cc-b54271980587,api-set.example.com,GET
89.3.191.50,1493417778,1688476267204.9287,Java-http-client/11.0.6,foo/bar/?api_key=bce223b3-54f6-4497-aa35-c192405c5c44,api-set.example.com,GET
130.52.120.149,2184476821,1688476267196.237,Java-http-client/11.0.6,foo/bar/?api_key=c9cb5311-029e-470c-b5d6-ccf12d0c689d,api-set.example.com,GET
101.74.152.188,1699387580,1688476266630.6401,Java-http-client/11.0.6,foo/bar/?api_key=92913909-ca92-4d63-bd52-5a10259e1224,api-set.example.com,GET
191.97.164.158,3210847390,1688476266381.272,Java-http-client/11.0.6,foo/bar/?api_key=9af69485-19df-49e0-bec5-d536ba27751f,api-set.example.com,GET
1.244.45.243,32779763,1688476267279.6956,Java-http-client/11.0.6,foo/bar/?api_key=8bd734b3-af70-48ce-9b0d-d544a7ed62d1,api-set.example.com,GET
142.141.115.71,2391634759,1688476266810.136,Java-http-client/11.0.6,foo/bar/?api_key=8bd734b3-af70-48ce-9b0d-d544a7ed62d1,api-set.example.com,GET
204.220.12.36,3436973092,1688476266483.0437,Java-http-client/11.0.6,foo/bar/?api_key=bce223b3-54f6-4497-aa35-c192405c5c44,api-set.example.com,GET
173.41.129.73,2905178441,1688476266664.0747,Java-http-client/11.0.6,foo/bar/?api_key=bce223b3-54f6-4497-aa35-c192405c5c44,api-set.example.com,GET
29.148.226.46,496296494,1688476267042.2646,Java-http-client/11.0.6,foo/bar/?api_key=8a871a16-c872-439e-b974-55d08f2c848f,api-set.example.com,GET
2.176.253.118,45153654,1688476267141.2915,Java-http-client/11.0.6,foo/bar/?api_key=8a871a16-c872-439e-b974-55d08f2c848f,api-set.example.com,GET
222.56.40.113,3728222321,1688476266530.56,Java-http-client/11.0.6,foo/bar/?api_key=9af69485-19df-49e0-bec5-d536ba27751f,api-set.example.com,GET
177.80.252.38,2974874662,1688476266584.9988,Java-http-client/11.0.6,foo/bar/?api_key=c9cb5311-029e-470c-b5d6-ccf12d0c689d,api-set.example.com,GET
142.141.115.71,2391634759,1688476266645.0933,Java-http-client/11.0.6,foo/bar/?api_key=5674736d-491c-44d5-beed-1a519a0173fd,api-set.example.com,GET
